caltech_02682219,G10,3,1,0,140.0461,139.9733,140.1097,0.0561,48.105,48.1053,48.103,48.108,0.0021,09-21-18,08:21:39
caltech_02682219,G11,3,1,0,143.3384,143.3021,143.3839,0.034,47.985,47.9847,47.983,47.986,0.0012,09-21-18,08:21:39
caltech_02682219,G12,3,1,0,122.138,121.4741,123.0839,0.6868,48.772,48.7617,48.727,48.786,0.0252,09-21-18,08:21:40
caltech_02682219,H01,3,1,0,144.257,144.1752,144.3116,0.0589,47.95,47.951,47.949,47.954,0.0022,09-21-18,08:21:46
caltech_02682219,H02,3,1,0,157.8905,157.8723,157.9268,0.0257,47.452,47.4513,47.45,47.452,0.0009,09-21-18,08:21:45
caltech_02682219,H03,3,1,0,138.9183,138.8819,138.9365,0.0257,48.146,48.1467,48.146,48.148,0.0009,09-21-18,08:21:45
caltech_02682219,H04,3,1,0,162.7472,162.6744,162.8109,0.0561,47.273,47.2733,47.271,47.276,0.0021,09-21-18,08:21:44
caltech_02682219,H05,3,1,0,136.3444,136.2898,136.399,0.0446,48.241,48.241,48.239,48.243,0.0016,09-21-18,08:21:44
caltech_02682219,H06,3,1,0,149.0865,148.4862,149.4412,0.4268,47.765,47.774,47.761,47.796,0.0156,09-21-18,08:21:43
caltech_02682219,H07,3,1,0,130.751,130.3418,130.9965,0.2913,48.44,48.446,48.437,48.461,0.0107,09-21-18,08:21:43
caltech_02682219,H08,3,1,0,130.9147,130.9147,130.9147,0,48.44,48.44,48.44,48.44,0,09-21-18,08:21:42
caltech_02682219,H09,3,1,0,129.9961,129.9598,130.0143,0.0257,48.473,48.4737,48.473,48.475,0.0009,09-21-18,08:21:42
caltech_02682219,H10,3,1,0,127.9952,127.9406,128.0498,0.0446,48.547,48.547,48.545,48.549,0.0016,09-21-18,08:21:41
caltech_02682219,H11,3,1,0,174.6799,174.6799,174.6799,0,46.836,46.836,46.836,46.836,0,09-21-18,08:21:41
caltech_02682219,H12,3,1,0,133.2248,133.2067,133.2612,0.0257,48.356,48.3553,48.354,48.356,0.0009,09-21-18,08:21:41
